Wall time,Step,Value
1594831145.7994685,996561,0.0
1594831186.751942,1006636,0.0
1594831228.35095,1016639,0.0
1594831268.907045,1026692,0.0
1594831308.0977836,1036707,0.0
1594831348.7132704,1046813,0.0
1594831390.1544895,1056890,0.0
1594831430.99442,1066931,0.0
1594831465.0454283,1076959,0.0
1594831501.7209795,1086965,0.0
1594831543.5143445,1097081,0.0
1594831584.0817437,1107097,0.0
1594831625.080829,1117227,0.0
1594831665.5224085,1127312,0.0
1594831707.2351813,1137347,0.0
1594831747.680905,1147475,0.0
1594831788.6162498,1157527,0.0357142873108387
1594831828.3821323,1167670,0.0
1594831868.0900965,1177702,0.0
1594831910.1864512,1187745,0.0
1594831952.3399487,1197804,0.0
1594831994.5539093,1207873,0.0
1594832036.0177424,1217911,0.0
1594832076.1750653,1227981,0.0
1594832116.8912747,1238013,0.0
1594832157.9598572,1248142,0.0
1594832199.6568117,1258156,0.0
1594832238.932557,1268273,0.0
1594832274.3293195,1278340,0.0
1594832347.7756438,1288406,0.0
1594832394.2431476,1298442,0.0
1594832435.7893975,1308511,0.0
1594832476.2451708,1318644,0.0
1594832517.3470106,1328654,0.0
1594832557.131096,1338786,0.0
1594832597.3346972,1348882,0.0
1594832636.4837103,1358927,0.0
1594832677.215472,1369036,0.0
1594832718.1295743,1379147,0.0357142873108387
1594832758.3096766,1389172,0.0
1594832798.7936034,1399180,0.0
1594832839.4214754,1409239,0.0
1594832878.9919136,1419259,0.0
1594832920.2703137,1429346,0.0357142873108387
1594832960.6780796,1439371,0.0
1594833001.554093,1449431,0.0
1594833042.538624,1459524,0.0
1594833082.9727228,1469528,0.0357142873108387
1594833124.575346,1479586,0.0
1594833165.6280916,1489596,0.0
1594833206.863437,1499665,0.0
1594833242.0714934,1509749,0.0
1594833279.4920702,1519877,0.0
1594833320.8394678,1529880,0.0
1594833361.010148,1539904,0.0
1594833401.319291,1550034,0.0
1594833443.4756656,1560043,0.0
1594833484.8772745,1570107,0.0
1594833527.283017,1580165,0.0
1594833569.11742,1590276,0.0
1594833610.4010315,1600313,0.0
1594833652.204665,1610392,0.0
1594833692.9947512,1620392,0.0357142873108387
1594833734.0315115,1630491,0.0
1594833774.57996,1640531,0.0
1594833815.1303256,1650533,0.0
1594833854.4214706,1660608,0.0
1594833897.5326104,1670685,0.0
1594833938.4700963,1680698,0.0714285746216774
1594833977.4160333,1690802,0.0714285746216774
1594834013.3315086,1700829,0.0
1594834049.645826,1710931,0.0
1594834131.9653199,1720944,0.0
1594834172.2437294,1731015,0.0
1594834213.562137,1741095,0.0
1594834253.7107701,1751114,0.0
1594834294.367929,1761235,0.0357142873108387
1594834335.036454,1771284,0.0
1594834374.376963,1781384,0.0
1594834414.2385879,1791403,0.0
1594834456.943622,1801433,0.0
1594834498.41205,1811494,0.0
1594834538.6248114,1821500,0.0
1594834578.7662663,1831609,0.0
1594834618.4479134,1841641,0.0
1594834660.111569,1851683,0.0
1594834699.6813383,1861705,0.0
1594834739.2824416,1871717,0.0
1594834780.8759983,1881717,0.0357142873108387
1594834821.0911174,1891778,0.0
1594834861.4388208,1901889,0.0
1594834902.6230881,1912018,0.0
1594834942.9449482,1922080,0.0
1594834984.043087,1932167,0.0
1594835018.5456452,1942280,0.0
1594835056.657473,1952415,0.0
1594835097.1300416,1962482,0.0
1594835136.4625905,1972522,0.0
1594835176.8330133,1982585,0.0
1594835217.6551216,1992724,0.0
1594835259.267031,2002731,0.0
1594835299.9386117,2012829,0.0
1594835341.3271484,2022962,0.0
1594835383.2509887,2033004,0.0
1594835423.3757133,2043104,0.0
1594835462.9560268,2053120,0.0
1594835504.8772533,2063242,0.0357142873108387
1594835544.807829,2073264,0.0
1594835585.9883513,2083354,0.0
1594835627.2121985,2093422,0.0
1594835668.1311722,2103492,0.0
1594835707.197468,2113566,0.0357142873108387
1594835743.65706,2123654,0.0357142873108387
1594835783.8083997,2133756,0.0
1594835831.550864,2143840,0.0
1594835907.302118,2153858,0.0
1594835947.6012588,2163890,0.0
1594835987.1446874,2173950,0.0
1594836027.310986,2183951,0.0
1594836067.9287074,2193959,0.0357142873108387
1594836107.6183875,2203959,0.0
1594836148.6817544,2214084,0.0
1594836187.7659633,2224183,0.0
1594836227.83135,2234317,0.0
1594836268.0037794,2244400,0.0
1594836307.848638,2254513,0.0
1594836348.5904262,2264629,0.0
1594836389.80137,2274745,0.0
1594836431.7144225,2284856,0.0357142873108387
1594836472.0023315,2294968,0.0
1594836513.186579,2305041,0.0
1594836554.0265965,2315124,0.0
1594836594.8781729,2325215,0.0
1594836635.8873699,2335263,0.0
1594836676.3115458,2345389,0.0
1594836717.248367,2355414,0.0
1594836757.3994803,2365437,0.0
1594836792.5598166,2375566,0.0
1594836831.2945175,2385692,0.0
1594836874.1436563,2395745,0.0
1594836913.7893758,2405807,0.0357142873108387
1594836954.8483672,2415937,0.0
1594836995.1704447,2426020,0.0
1594837035.6374323,2436087,0.0
1594837075.998671,2446111,0.0
1594837117.608089,2456192,0.0
1594837157.644303,2466212,0.0
1594837198.033658,2476342,0.0
1594837239.3169816,2486391,0.0
1594837280.5265825,2496442,0.0
1594837321.0303211,2506504,0.0
1594837363.3745208,2516640,0.0
1594837403.4636605,2526684,0.0
1594837441.6183898,2536769,0.0
1594837477.7027383,2546820,0.0357142873108387
1594837517.07449,2556876,0.0
1594837558.7337735,2567009,0.0357142873108387
1594837640.3513222,2577055,0.0357142873108387
1594837683.075039,2587112,0.0
1594837724.3592248,2597170,0.0357142873108387
1594837764.4831784,2607275,0.0
1594837804.9734297,2617412,0.0
1594837846.5613425,2627469,0.0
1594837886.834586,2637550,0.0
1594837928.3714075,2647617,0.0
1594837967.9727514,2657750,0.0
1594838007.0164044,2667814,0.0357142873108387
1594838046.8020825,2677918,0.0
1594838087.5223339,2687965,0.0
1594838128.428514,2697993,0.0
1594838168.5665941,2708132,0.0357142873108387
1594838210.1128435,2718216,0.0
1594838250.6650543,2728278,0.0714285746216774
1594838291.256924,2738372,0.0357142873108387
1594838332.7047586,2748423,0.0
1594838373.2733216,2758557,0.0
1594838413.4789555,2768655,0.0
1594838453.5475314,2778759,0.0
1594838493.8739023,2788833,0.0
1594838532.1034358,2798935,0.0
1594838566.1523173,2808977,0.0
1594838605.5419004,2819117,0.0
1594838645.1984797,2829218,0.0
1594838685.778059,2839290,0.0
1594838725.4625177,2849362,0.0
1594838767.8012667,2859485,0.0
1594838807.1486583,2869516,0.0
1594838846.5507014,2879549,0.0
1594838886.7153976,2889573,0.0
1594838927.6668878,2899664,0.0
1594838968.012432,2909783,0.0
1594839008.9789264,2919870,0.0
1594839049.2660902,2929961,0.0
1594839090.6872606,2939998,0.0
1594839131.6003404,2950045,0.0
1594839167.5264776,2960066,0.0
1594839205.5318964,2970085,0.0
1594839246.7979922,2980213,0.0
1594839287.2814915,2990214,0.0
1594839339.4958823,3000293,0.0357142873108387
1594839409.3166301,3010308,0.0357142873108387
1594839449.503196,3020342,0.0
1594839490.108236,3030418,0.0
1594839531.5535758,3040552,0.0
1594839571.9472108,3050574,0.0
1594839612.2957046,3060676,0.0
1594839653.1741028,3070786,0.0
1594839693.4482634,3080922,0.0357142873108387
1594839735.2737544,3091036,0.0
1594839776.4025402,3101102,0.0
1594839815.587757,3111238,0.0
1594839856.4368653,3121251,0.0
1594839897.3740685,3131261,0.0
1594839937.5367844,3141313,0.0
1594839978.0694249,3151380,0.0
1594840018.0833685,3161408,0.0
1594840058.4158032,3171461,0.0714285746216774
1594840098.504399,3181572,0.0
1594840138.507639,3191598,0.0357142873108387
1594840179.5016706,3201700,0.0357142873108387
1594840220.9197922,3211821,0.0
1594840261.8954039,3221920,0.0
1594840298.6486003,3232041,0.0
1594840332.9770937,3242123,0.0
1594840373.9101396,3252220,0.0
1594840414.9900577,3262324,0.0
1594840456.5028818,3272397,0.0
1594840498.0469978,3282532,0.0
1594840539.5328338,3292648,0.0
1594840579.613746,3302656,0.0
1594840620.3573558,3312782,0.0
1594840661.2340143,3322786,0.0
1594840702.0028055,3332813,0.0357142873108387
1594840743.589718,3342941,0.0
1594840785.404124,3352983,0.0714285746216774
1594840826.5697672,3363037,0.0
1594840862.42684,3373095,0.0
1594840899.894333,3383210,0.0
1594840940.3291805,3393220,0.0
1594840981.0893846,3403311,0.0
1594841022.072378,3413419,0.0
1594841061.8201022,3423452,0.0
1594841145.4587808,3433491,0.0
1594841184.2579477,3443502,0.0
1594841225.474152,3453640,0.0
1594841266.042439,3463702,0.0357142873108387
1594841307.1324165,3473792,0.0
1594841348.1774492,3483898,0.0
1594841388.8773327,3494020,0.0357142873108387
1594841429.261494,3504103,0.0
1594841469.7815042,3514245,0.0
1594841509.8664737,3524284,0.0
1594841549.9993293,3534394,0.0
1594841590.3536935,3544400,0.0
1594841631.1796205,3554500,0.0
1594841671.4028103,3564636,0.0
1594841710.6687057,3574667,0.0
1594841750.4296207,3584773,0.0
1594841790.0831895,3594881,0.0714285746216774
1594841830.730693,3604928,0.0
1594841871.3992114,3614972,0.0
1594841913.0921054,3625064,0.0357142873108387
1594841954.2068453,3635196,0.0357142873108387
1594841995.355131,3645250,0.0
1594842035.4318943,3655370,0.0
1594842071.985568,3665444,0.0357142873108387
1594842106.3680248,3675510,0.0
1594842146.524504,3685625,0.0
1594842187.2751982,3695704,0.0
1594842228.171665,3705832,0.0357142873108387
1594842268.0385406,3715961,0.0
1594842308.4341218,3725969,0.0357142873108387
1594842348.2525063,3736056,0.0
1594842389.4180124,3746119,0.0
1594842430.6282153,3756239,0.0
1594842471.936542,3766380,0.0357142873108387
1594842512.2027993,3776514,0.0
1594842549.861108,3786582,0.0
1594842587.0060158,3796630,0.0357142873108387
1594842626.9923975,3806635,0.0
1594842667.8808746,3816750,0.0
1594842708.93388,3826798,0.0
1594842749.3392096,3836801,0.0357142873108387
1594842789.271493,3846832,0.0
1594842840.6406624,3856942,0.0
1594842910.3048663,3867015,0.0
1594842949.4803903,3877084,0.0
1594842989.974012,3887157,0.0357142873108387
1594843030.8219957,3897181,0.0357142873108387
1594843071.2951071,3907285,0.0
1594843110.4708216,3917389,0.0714285746216774
1594843150.778454,3927429,0.0
1594843190.0034611,3937459,0.0
1594843229.0396454,3947510,0.0357142873108387
1594843268.3716455,3957567,0.0714285746216774
1594843308.5433002,3967641,0.0357142873108387
1594843348.0890863,3977782,0.0
1594843387.17439,3987812,0.0
1594843427.1270645,3997876,0.0357142873108387
1594843466.6711893,4007906,0.0
1594843506.515594,4018005,0.0357142873108387
1594843547.2020376,4028143,0.0357142873108387
1594843588.4439652,4038178,0.0
1594843629.21485,4048193,0.0357142873108387
1594843669.6789505,4058320,0.0
1594843710.6514163,4068327,0.0357142873108387
1594843750.4309154,4078380,0.0714285746216774
1594843790.6818001,4088474,0.0
1594843828.9453373,4098613,0.0
1594843863.7999032,4108670,0.0
1594843902.331927,4118772,0.0714285746216774
1594843941.9460106,4128782,0.0
1594843980.716964,4138906,0.0
1594844020.7271264,4149040,0.0
1594844061.2324069,4159129,0.0
1594844101.8929734,4169137,0.0
1594844141.332528,4179230,0.0
1594844182.2999067,4189376,0.1071428582072258
1594844222.7747684,4199491,0.0357142873108387
1594844259.2818918,4209520,0.0
1594844295.7367127,4219595,0.0357142873108387
1594844334.3574057,4229738,0.0
1594844373.4443574,4239832,0.0357142873108387
1594844414.848437,4249963,0.0
1594844455.0216846,4260090,0.0
1594844494.9697924,4270156,0.0
1594844534.7259934,4280158,0.0357142873108387
1594844616.1450546,4290173,0.0714285746216774
1594844656.6197662,4300194,0.0
1594844697.6745555,4310357,0.0
1594844737.4666653,4320495,0.0
1594844777.3014033,4330521,0.0714285746216774
1594844819.2550013,4340635,0.0357142873108387
1594844859.9808347,4350708,0.0357142873108387
1594844899.7071252,4360728,0.0357142873108387
1594844941.0335245,4370822,0.0
1594844981.0121887,4380852,0.0357142873108387
1594845020.4123929,4390894,0.0
1594845060.19381,4400919,0.0
1594845099.961836,4410952,0.0714285746216774
1594845139.4409392,4421035,0.0357142873108387
1594845179.3528907,4431070,0.0357142873108387
1594845220.5091224,4441107,0.1071428582072258
1594845261.0906212,4451197,0.0
1594845301.3290162,4461282,0.0
1594845342.7201645,4471371,0.0
1594845383.6459525,4481477,0.0
1594845425.1410925,4491599,0.0357142873108387
1594845465.1344237,4501728,0.0714285746216774
1594845505.9808812,4511815,0.0
1594845546.7484565,4521920,0.0714285746216774
1594845583.567798,4532044,0.1071428582072258
1594845621.0173814,4542155,0.1428571492433548
1594845660.5643454,4552299,0.0357142873108387
1594845701.3706775,4562335,0.0714285746216774
1594845741.654942,4572433,0.1071428582072258
1594845782.0096612,4582518,0.0357142873108387
1594845823.081539,4592573,0.0714285746216774
1594845862.6114755,4602717,0.0714285746216774
1594845902.5264046,4612754,0.1071428582072258
1594845942.77217,4622774,0.0357142873108387
1594845982.6415267,4632878,0.0357142873108387
1594846020.184383,4642910,0.0714285746216774
1594846057.5549607,4652940,0.0714285746216774
1594846097.086519,4663037,0.1428571492433548
1594846138.3253493,4673045,0.1071428582072258
1594846179.206228,4683200,0.0714285746216774
1594846219.3814769,4693324,0.0357142873108387
1594846259.4407337,4703353,0.1428571492433548
1594846330.9523344,4713500,0.0
1594846384.7391598,4723519,0.1428571492433548
1594846424.998636,4733606,0.1428571492433548
1594846465.0256257,4743624,0.0714285746216774
1594846505.060606,4753630,0.0357142873108387
1594846545.4618,4763649,0.0714285746216774
1594846586.374336,4773773,0.1428571492433548
1594846628.5163143,4783902,0.1428571492433548
1594846668.8573744,4793937,0.0714285746216774
1594846709.2808604,4804078,0.25
1594846749.8560207,4814165,0.0
1594846789.5520186,4824194,0.0357142873108387
1594846830.1241577,4834200,0.25
1594846871.1718853,4844325,0.1785714328289032
1594846912.2993503,4854441,0.2142857164144516
1594846952.34848,4864453,0.0357142873108387
1594846991.8222587,4874592,0.0357142873108387
1594847031.9000797,4884725,0.1428571492433548
1594847071.8633177,4894727,0.1428571492433548
1594847113.8103967,4904778,0.1428571492433548
1594847154.155564,4914864,0.1428571492433548
1594847194.2854567,4924951,0.1071428582072258
1594847234.7437177,4935007,0.1785714328289032
1594847277.430524,4945028,0.0714285746216774
1594847315.5120745,4955099,0.2142857164144516
1594847352.9730895,4965253,0.1785714328289032
1594847392.2032316,4975394,0.0714285746216774
1594847431.8157878,4985485,0.1785714328289032
1594847473.9672492,4995518,0.1428571492433548
1594847515.110538,5005606,0.1071428582072258
1594847555.7266972,5015681,0.1428571492433548
1594847595.9037647,5025768,0.1071428582072258
1594847635.2573795,5035845,0.1428571492433548
1594847676.3711407,5045867,0.2142857164144516
1594847715.3004267,5056001,0.1428571492433548
1594847751.618958,5066089,0.1428571492433548
1594847788.9305747,5076205,0.0357142873108387
1594847828.9676723,5086367,0.0714285746216774
1594847870.2596273,5096442,0.1428571492433548
1594847910.0508003,5106593,0.1071428582072258
1594847949.8076866,5116720,0.1428571492433548
1594847989.334982,5126831,0.1071428582072258
1594848048.1545568,5136911,0.1785714328289032
1594848111.3361049,5146947,0.1785714328289032
1594848150.078902,5156997,0.0357142873108387
1594848189.7823217,5167124,0.1428571492433548
1594848229.7755735,5177269,0.1785714328289032
1594848270.7745686,5187417,0.0714285746216774
1594848311.2993124,5197541,0.1785714328289032
1594848350.2853572,5207603,0.2857142984867096
1594848389.360589,5217754,0.1785714328289032
1594848429.11696,5227887,0.0357142873108387
1594848469.7628224,5237927,0.1428571492433548
1594848508.260507,5247989,0.3571428656578064
1594848548.099116,5258100,0.25
1594848588.3215287,5268244,0.25
1594848628.6717138,5278372,0.0357142873108387
1594848670.1770945,5288502,0.0714285746216774
1594848711.5050344,5298614,0.1785714328289032
1594848751.4375017,5308644,0.25
1594848791.8323538,5318729,0.0714285746216774
1594848832.7874281,5328773,0.0714285746216774
1594848873.3526242,5338790,0.3214285671710968
1594848912.417784,5348933,0.2142857164144516
1594848952.6848688,5359082,0.3214285671710968
1594848992.3784533,5369106,0.2142857164144516
1594849031.428502,5379153,0.0714285746216774
1594849067.1347036,5389201,0.2857142984867096
1594849106.6148033,5399336,0.2142857164144516
1594849147.6610622,5409487,0.2142857164144516
1594849188.539288,5419584,0.1785714328289032
1594849228.8365273,5429596,0.2857142984867096
1594849268.1835792,5439688,0.1428571492433548
1594849308.7058258,5449725,0.3214285671710968
1594849349.6279826,5459752,0.4285714328289032
1594849388.907711,5469764,0.25
1594849425.575712,5479832,0.1071428582072258
1594849463.02745,5489906,0.3928571343421936
1594849501.172356,5500014,0.1428571492433548
1594849540.4312189,5510020,0.1785714328289032
1594849581.6412582,5520145,0.25
1594849621.5205643,5530218,0.4285714328289032
1594849661.9107034,5540257,0.1428571492433548
1594849702.444251,5550405,0.25
1594849748.1507187,5560528,0.2142857164144516
1594849825.637407,5570625,0.2857142984867096
1594849865.695797,5580750,0.3214285671710968
1594849905.4865925,5590798,0.3571428656578064
1594849945.917884,5600947,0.1785714328289032
1594849986.1022801,5611057,0.3214285671710968
1594850026.7328873,5621202,0.2857142984867096
1594850066.3705575,5631203,0.5
1594850107.0239856,5641220,0.1785714328289032
1594850146.7949538,5651285,0.1785714328289032
1594850186.4258583,5661304,0.4285714328289032
1594850226.1125798,5671408,0.2857142984867096
1594850266.175526,5681507,0.3571428656578064
1594850307.399705,5691651,0.2142857164144516
1594850346.7937946,5701749,0.3928571343421936
1594850387.132334,5711772,0.25
1594850428.5514631,5721789,0.3214285671710968
1594850468.4176528,5731927,0.4285714328289032
1594850507.6413817,5741954,0.4642857015132904
1594850548.690226,5752116,0.1785714328289032
1594850588.6386268,5762194,0.5357142686843872
1594850629.4476812,5772221,0.4642857015132904
1594850670.4914355,5782354,0.5357142686843872
1594850710.6587503,5792355,0.5
1594850747.7563205,5802504,0.3571428656578064
1594850783.920245,5812559,0.5357142686843872
1594850822.4650798,5822581,0.3928571343421936
1594850861.8135262,5832585,0.3571428656578064
1594850902.0444772,5842738,0.3571428656578064
1594850942.358392,5852874,0.3928571343421936
1594850981.0945191,5862973,0.3571428656578064
1594851020.7731671,5873043,0.6071428656578064
1594851060.2957132,5883152,0.5357142686843872
1594851101.1012151,5893310,0.4285714328289032
1594851138.6038647,5903345,0.25
1594851175.5213804,5913464,0.3928571343421936
1594851212.194506,5923545,0.5
1594851253.0404465,5933590,0.4285714328289032
1594851292.9723024,5943592,0.3571428656578064
1594851332.8376448,5953752,0.4285714328289032
1594851372.4610984,5963828,0.5
1594851412.1981757,5973930,0.3571428656578064
1594851464.1663814,5984023,0.3571428656578064
1594851534.4995458,5994108,0.3571428656578064
1594851574.37153,6004217,0.5357142686843872
1594851614.5503366,6014401,0.3928571343421936
1594851654.08409,6024535,0.5714285969734192
1594851693.389699,6034540,0.3928571343421936
1594851734.0562363,6044595,0.6428571343421936
1594851775.1025083,6054679,0.3571428656578064
1594851814.6578202,6064817,0.5
1594851855.2394736,6074931,0.4285714328289032
1594851896.0257943,6085072,0.3214285671710968
1594851936.8704684,6095204,0.4642857015132904
1594851976.2255535,6105223,0.5
1594852015.2150042,6115228,0.5
1594852055.9547381,6125290,0.4285714328289032
1594852096.9397922,6135320,0.5
1594852136.9275334,6145436,0.5
1594852175.822485,6155561,0.4285714328289032
1594852214.8867128,6165686,0.5357142686843872
1594852254.9568772,6175832,0.3214285671710968
1594852294.991991,6185861,0.4642857015132904
1594852335.4046347,6195898,0.4642857015132904
1594852374.98249,6205938,0.6071428656578064
1594852414.5723686,6216051,0.5
1594852451.8005707,6226172,0.5714285969734192
1594852487.4572427,6236293,0.6785714030265808
1594852530.58498,6246399,0.3214285671710968
1594852573.2102082,6256500,0.3214285671710968
1594852613.821908,6266576,0.5714285969734192
1594852653.5942478,6276738,0.4285714328289032
1594852694.7483482,6286849,0.4642857015132904
1594852735.6331239,6296914,0.5714285969734192
1594852774.9815335,6307020,0.6428571343421936
1594852814.8122022,6317047,0.4642857015132904
1594852851.730416,6327215,0.5357142686843872
1594852889.9279914,6337382,0.6428571343421936
1594852927.9987922,6347526,0.5357142686843872
1594852968.1145687,6357564,0.5357142686843872
1594853007.4862401,6367728,0.5
1594853048.0583804,6377869,0.5714285969734192
1594853089.7686315,6388019,0.4285714328289032
1594853130.1435494,6398179,0.4642857015132904
1594853183.2429373,6408256,0.4285714328289032
1594853254.3572943,6418355,0.5
1594853294.8965228,6428493,0.6785714030265808
1594853332.9419162,6438500,0.6071428656578064
1594853373.601453,6448576,0.5357142686843872
1594853414.58531,6458723,0.4642857015132904
1594853453.2663043,6468812,0.25
1594853492.5600781,6478833,0.5357142686843872
1594853531.837808,6488940,0.5
1594853571.7586,6499096,0.4642857015132904
1594853611.1052454,6509249,0.5714285969734192
1594853650.1791227,6519315,0.3571428656578064
1594853690.185001,6529338,0.5
1594853730.369438,6539372,0.5714285969734192
1594853770.385171,6549483,0.5714285969734192
1594853811.966232,6559638,0.5357142686843872
1594853851.4862893,6569702,0.5714285969734192
1594853892.1594012,6579720,0.6071428656578064
1594853934.5284367,6589850,0.6428571343421936
1594853974.3024964,6599905,0.3928571343421936
1594854014.5205166,6609946,0.6428571343421936
1594854054.4293463,6620019,0.6785714030265808
1594854094.224575,6630114,0.5357142686843872
1594854134.7080374,6640211,0.4642857015132904
1594854171.7198966,6650316,0.5
1594854207.5109246,6660343,0.4642857015132904
1594854247.8012457,6670497,0.4642857015132904
1594854289.1703768,6680518,0.5714285969734192
1594854330.003484,6690553,0.5714285969734192
1594854370.2241392,6700578,0.4285714328289032
1594854412.134911,6710584,0.6071428656578064
1594854454.4785435,6720717,0.6785714030265808
1594854495.1575818,6730774,0.7142857313156128
1594854534.3563893,6740909,0.5714285969734192
1594854570.7158148,6751008,0.5357142686843872
1594854610.3365858,6761128,0.2857142984867096
1594854649.7439363,6771170,0.6428571343421936
1594854691.2076914,6781275,0.3928571343421936
1594854731.7065713,6791300,0.5357142686843872
1594854771.2886667,6801359,0.4642857015132904
1594854812.2110171,6811412,0.7142857313156128
1594854852.6176698,6821440,0.4285714328289032
1594854904.4903834,6831591,0.4642857015132904
1594854974.9204028,6841653,0.3928571343421936
1594855015.9154568,6851727,0.4285714328289032
1594855054.9355655,6861803,0.6071428656578064
1594855094.1068249,6871888,0.6428571343421936
1594855133.8908732,6882025,0.6428571343421936
1594855173.776966,6892149,0.4642857015132904
1594855214.752987,6902277,0.6071428656578064
1594855254.2448287,6912362,0.4285714328289032
1594855294.0316515,6922383,0.6428571343421936
1594855333.9598107,6932413,0.5
1594855373.1693537,6942462,0.5714285969734192
1594855413.170835,6952584,0.4642857015132904
1594855454.6392164,6962737,0.4285714328289032
1594855495.3647192,6972851,0.3928571343421936
1594855535.8296747,6982880,0.4285714328289032
1594855576.3730934,6992981,0.6428571343421936
1594855618.1024456,7003119,0.5357142686843872
1594855658.1715446,7013159,0.3571428656578064
1594855699.0052679,7023241,0.5
1594855738.8864827,7033270,0.75
1594855779.0153341,7043433,0.5
1594855818.223838,7053555,0.6428571343421936
1594855857.5657768,7063559,0.5
1594855896.1789663,7073625,0.5
1594855932.688771,7083656,0.4642857015132904
1594855971.2083604,7093755,0.6428571343421936
1594856011.1785264,7103845,0.5
1594856050.5904775,7113894,0.5
1594856091.2511463,7123988,0.6071428656578064
1594856131.4234364,7134096,0.4285714328289032
1594856172.5991023,7144203,0.5714285969734192
1594856211.8639765,7154234,0.5714285969734192
1594856251.3023775,7164367,0.5
1594856286.5633037,7174469,0.6785714030265808
1594856325.3700335,7184603,0.6428571343421936
1594856363.7546601,7194610,0.5357142686843872
1594856402.2819998,7204681,0.6785714030265808
1594856442.9899132,7214784,0.5357142686843872
1594856482.7988834,7224808,0.6785714030265808
1594856524.247883,7234851,0.5714285969734192
1594856565.78283,7244996,0.7142857313156128
1594856623.8844125,7255013,0.4642857015132904
1594856686.5328953,7265179,0.6428571343421936
1594856727.65645,7275210,0.7142857313156128
1594856767.1010628,7285253,0.4285714328289032
1594856808.1164117,7295352,0.6428571343421936
1594856849.4897048,7305468,0.5
1594856891.17113,7315568,0.5357142686843872
1594856931.2090435,7325696,0.5357142686843872
1594856972.3844247,7335773,0.4642857015132904
1594857012.9264793,7345779,0.5357142686843872
1594857051.8873801,7355780,0.75
1594857091.0594208,7365856,0.5
1594857132.3593447,7375944,0.6071428656578064
1594857172.9417706,7386085,0.5357142686843872
1594857213.0095067,7396108,0.4285714328289032
1594857251.7027483,7406184,0.6071428656578064
1594857292.5327747,7416319,0.5714285969734192
1594857332.8381033,7426368,0.75
1594857372.3881042,7436391,0.4285714328289032
1594857412.6797028,7446544,0.5
1594857454.7336788,7456639,0.6071428656578064
1594857496.385156,7466756,0.6428571343421936
